date,user,type,value,tags,tweet
22-03-2022 04:17,KesaGataMe0,url,https://www.ksixixiss.ltd,['#phishing'],https://twitter.com/KesaGataMe0/status/1506122996062502916
22-03-2022 04:17,KesaGataMe0,url,https://www.smsbc-co-jp.store,['#phishing'],https://twitter.com/KesaGataMe0/status/1506122996062502916
22-03-2022 04:20,KesaGataMe0,url,https://www.sadasd44s.xyz,['#phishing'],https://twitter.com/KesaGataMe0/status/1506123615770918917
22-03-2022 04:20,KesaGataMe0,url,https://www.sda55dasd.xyz,['#phishing'],https://twitter.com/KesaGataMe0/status/1506123615770918917
22-03-2022 04:21,KesaGataMe0,url,https://www.myjcb-co.xyz,['#phishing'],https://twitter.com/KesaGataMe0/status/1506123917681098754
22-03-2022 04:21,KesaGataMe0,url,https://www.jcb-cio-jp.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1506123917681098754
22-03-2022 04:21,KesaGataMe0,url,https://www.myjcb.ink,['#phishing'],https://twitter.com/KesaGataMe0/status/1506123917681098754
22-03-2022 04:21,KesaGataMe0,url,https://www.myjcb-co-jp.xyz,['#phishing'],https://twitter.com/KesaGataMe0/status/1506123917681098754
22-03-2022 04:22,ecarlesi,url,https://bank-nbg.online/,['#phishing'],https://twitter.com/ecarlesi/status/1506124149558849543
22-03-2022 04:24,ecarlesi,url,https://rosemgardens.buzz/projectfile/,['#phishing'],https://twitter.com/ecarlesi/status/1506124556473454598
22-03-2022 04:24,KesaGataMe0,ip,107.172.134.54,['#phishing'],https://twitter.com/KesaGataMe0/status/1506124707632140291
22-03-2022 04:24,KesaGataMe0,url,https://www.lhjixvu.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506124707632140291
22-03-2022 04:25,HeliosCert,ip,117.1.222.124,['#malware'],https://twitter.com/HeliosCert/status/1506124772203192321
22-03-2022 04:25,HeliosCert,sha256,f7f352508a5f0bd33e7cdb71b4cc1d3743dd7e156c864a84c3070b144c9f8869,['#malware'],https://twitter.com/HeliosCert/status/1506124772203192321
22-03-2022 04:25,ecarlesi,url,https://windeftylesky.online/lsjedgx-6785%20-%20ed.zip,['#phishing'],https://twitter.com/ecarlesi/status/1506124865803272192
22-03-2022 04:26,ecarlesi,url,http://jdff.xyz/cgi-bin.zip,['#phishing'],https://twitter.com/ecarlesi/status/1506125117570842625
22-03-2022 04:35,ecarlesi,url,https://bank-nbg.online/gr/,['#phishing'],https://twitter.com/ecarlesi/status/1506127415445270528
22-03-2022 04:36,KesaGataMe0,ip,192.3.254.151,['#phishing'],https://twitter.com/KesaGataMe0/status/1506127574942240770
22-03-2022 04:36,KesaGataMe0,url,https://www.eki-net.com.kziczqi.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506127574942240770
22-03-2022 04:38,KesaGataMe0,ip,137.220.234.224,['#phishing'],https://twitter.com/KesaGataMe0/status/1506128240980918273
22-03-2022 04:38,KesaGataMe0,url,https://smbc-ekii.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1506128240980918273
22-03-2022 04:39,KesaGataMe0,url,https://www.eki-ssnet.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1506128420337766400
22-03-2022 04:41,KesaGataMe0,url,https://smbc-rdje.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1506128890364067844
22-03-2022 04:41,KesaGataMe0,url,https://smbc-jmma.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1506128890364067844
22-03-2022 04:41,KesaGataMe0,ip,137.220.234.221,['#phishing'],https://twitter.com/KesaGataMe0/status/1506128890364067844
22-03-2022 04:43,dubstard,ip,68.65.122.95,"['#phishing', '#scam']",https://twitter.com/dubstard/status/1506129419039084544
22-03-2022 04:43,dubstard,url,https://walletconnects-validate.org,"['#phishing', '#scam']",https://twitter.com/dubstard/status/1506129419039084544
22-03-2022 04:43,KesaGataMe0,url,https://www.etc-meisai.0zfj1g20.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506129535393492992
22-03-2022 04:43,KesaGataMe0,ip,213.59.119.118,['#phishing'],https://twitter.com/KesaGataMe0/status/1506129535393492992
22-03-2022 04:43,KesaGataMe0,url,https://www.etc-meisai.0tgqfkvf.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506129535393492992
22-03-2022 04:43,KesaGataMe0,url,https://www.etc-meisai.1ax2a2dl.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506129535393492992
22-03-2022 04:43,KesaGataMe0,url,https://www.etc-meisai.1g4ajl31.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506129535393492992
22-03-2022 04:43,KesaGataMe0,url,https://www.etc-meisai.1bs3uwcg.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506129535393492992
22-03-2022 04:46,KesaGataMe0,url,https://www.etc-meisai.0qjnyhpt.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506130129348861965
22-03-2022 04:46,KesaGataMe0,url,https://www.etc-meisai.0p4ydi5g.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506130129348861965
22-03-2022 04:46,KesaGataMe0,url,https://www.etc-meisai.0svm59uo.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506130129348861965
22-03-2022 04:46,KesaGataMe0,url,https://www.etc-meisai.0n0t0yar.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506130129348861965
22-03-2022 04:46,KesaGataMe0,url,https://www.etc-meisai.5lc193fg.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506130129348861965
22-03-2022 04:47,KesaGataMe0,url,https://smbc-xwzy.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1506130508379750406
22-03-2022 04:47,KesaGataMe0,ip,137.220.234.236,['#phishing'],https://twitter.com/KesaGataMe0/status/1506130508379750406
22-03-2022 04:47,KesaGataMe0,url,https://smbc-vpkk.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1506130508379750406
22-03-2022 04:50,KesaGataMe0,url,https://smbc-lalf.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1506131211982610435
22-03-2022 04:50,KesaGataMe0,url,https://smbc-aczf.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1506131211982610435
22-03-2022 04:50,KesaGataMe0,ip,137.220.234.119,['#phishing'],https://twitter.com/KesaGataMe0/status/1506131211982610435
22-03-2022 04:51,ecarlesi,url,http://depositnow.online,['#phishing'],https://twitter.com/ecarlesi/status/1506131401326080004
22-03-2022 04:53,KesaGataMe0,url,https://www.eki-jp.dfinkaa.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506131881582264321
22-03-2022 04:53,KesaGataMe0,url,https://www.eki-nt.jp.fzhxjao.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506131881582264321
22-03-2022 04:53,KesaGataMe0,ip,104.223.16.153,['#phishing'],https://twitter.com/KesaGataMe0/status/1506131881582264321
22-03-2022 04:53,KesaGataMe0,url,https://www.eki-nt.jp.abqwbde.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506131881582264321
22-03-2022 04:55,KesaGataMe0,url,https://alpus.co.jp.zelcopy.com,['#phishing'],https://twitter.com/KesaGataMe0/status/1506132389546041351
22-03-2022 04:55,KesaGataMe0,ip,208.87.200.111,['#phishing'],https://twitter.com/KesaGataMe0/status/1506132389546041351
22-03-2022 04:57,KesaGataMe0,url,https://shtfsmm.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506132877612040196
22-03-2022 04:57,KesaGataMe0,url,https://eltzhaz.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506132877612040196
22-03-2022 05:00,KesaGataMe0,ip,194.147.86.253,['#phishing'],https://twitter.com/KesaGataMe0/status/1506133619013984256
22-03-2022 05:00,KesaGataMe0,url,http://netflixss.one/,['#phishing'],https://twitter.com/KesaGataMe0/status/1506133619013984256
22-03-2022 05:01,KesaGataMe0,url,http://paypail.one,['#phishing'],https://twitter.com/KesaGataMe0/status/1506133955128758273
22-03-2022 05:02,ecarlesi,url,https://hawwwdam.buzz/upt/,['#phishing'],https://twitter.com/ecarlesi/status/1506134241335296002
22-03-2022 05:02,KesaGataMe0,url,https://smbc-uids.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1506134305739010048
22-03-2022 05:02,KesaGataMe0,url,https://smbc-utti.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1506134305739010048
22-03-2022 05:02,KesaGataMe0,url,https://smbc-ttsu.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1506134305739010048
22-03-2022 05:02,KesaGataMe0,url,https://smbc-uitt.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1506134305739010048
22-03-2022 05:02,KesaGataMe0,url,https://smbc-uiit.shop,['#phishing'],https://twitter.com/KesaGataMe0/status/1506134305739010048
22-03-2022 05:02,KesaGataMe0,ip,134.122.188.167,['#phishing'],https://twitter.com/KesaGataMe0/status/1506134305739010048
22-03-2022 05:04,KesaGataMe0,url,https://www.snbo-cord.0898yi.com,['#phishing'],https://twitter.com/KesaGataMe0/status/1506134748300988420
22-03-2022 05:04,KesaGataMe0,url,https://www.snbo-cord.lweji.com,['#phishing'],https://twitter.com/KesaGataMe0/status/1506134748300988420
22-03-2022 05:04,KesaGataMe0,url,https://www.snbo-cord.xmdute.com,['#phishing'],https://twitter.com/KesaGataMe0/status/1506134748300988420
22-03-2022 05:04,KesaGataMe0,url,https://www.snbo-cord.81opo.com,['#phishing'],https://twitter.com/KesaGataMe0/status/1506134748300988420
22-03-2022 05:04,KesaGataMe0,ip,155.94.146.165,['#phishing'],https://twitter.com/KesaGataMe0/status/1506134748300988420
22-03-2022 05:06,KesaGataMe0,url,https://www.joynviscom.com.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506135225881219072
22-03-2022 05:06,KesaGataMe0,url,https://www.jmsyjsh.com.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506135225881219072
22-03-2022 05:06,KesaGataMe0,ip,23.95.238.196,['#phishing'],https://twitter.com/KesaGataMe0/status/1506135225881219072
22-03-2022 05:06,ecarlesi,url,https://ramadanwallpapers.xyz/admin_panel.zip,['#phishing'],https://twitter.com/ecarlesi/status/1506135317925044224
22-03-2022 05:09,MalwarePatrol,url,https://localgirlplace.life/,['#phishing'],https://twitter.com/MalwarePatrol/status/1506135846633811974
22-03-2022 05:12,AP_Zenmashi,url,https://www.amao-ctotp-vips.cc,['#phishing'],https://twitter.com/AP_Zenmashi/status/1506136671582306305
22-03-2022 05:12,AP_Zenmashi,ip,107.174.64.49,['#phishing'],https://twitter.com/AP_Zenmashi/status/1506136671582306305
22-03-2022 05:13,AP_Zenmashi,url,https://amao-ctotp-vips.cc,['#phishing'],https://twitter.com/AP_Zenmashi/status/1506136907537076226
22-03-2022 05:20,HeliosCert,sha256,b503b86e4359a3b830350b72d14f353cbe7908b487e90f8c84746b5efd44bf07,['#malware'],https://twitter.com/HeliosCert/status/1506138613595222019
22-03-2022 05:20,HeliosCert,ip,46.98.141.163,['#malware'],https://twitter.com/HeliosCert/status/1506138613595222019
22-03-2022 05:20,KesaGataMe0,url,https://www.jaees.cc.jp-service-tranid-jalg0000100m.hcexuve.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506138675226509315
22-03-2022 05:20,KesaGataMe0,ip,14.49.36.102,['#phishing'],https://twitter.com/KesaGataMe0/status/1506138675226509315
22-03-2022 05:20,KesaGataMe0,url,https://www.jaees.cc.jp-service-tranid-jalg0000100m.xrtsdma.cn,['#phishing'],https://twitter.com/KesaGataMe0/status/1506138675226509315
22-03-2022 05:23,KesaGataMe0,url,https://jp.mercari.soiaps.xyz,['#phishing'],https://twitter.com/KesaGataMe0/status/1506139357824286724
22-03-2022 05:24,ecarlesi,url,https://cupom.tech/areaseguraa/,['#phishing'],https://twitter.com/ecarlesi/status/1506139625785643010
22-03-2022 05:24,ecarlesi,url,http://arakanike.info/safe/,['#phishing'],https://twitter.com/ecarlesi/status/1506139655707762690
22-03-2022 05:29,ecarlesi,url,https://outlook.office.com/,['#phishing'],https://twitter.com/ecarlesi/status/1506140878288654338
22-03-2022 05:31,ecarlesi,url,https://outlook.office.com/owa/,['#phishing'],https://twitter.com/ecarlesi/status/1506141471451320324
22-03-2022 05:37,ecarlesi,url,http://mainportal.net/,['#phishing'],https://twitter.com/ecarlesi/status/1506143109654192136
22-03-2022 05:41,pingineer_jp,url,http://etc-raicai-jp.nift1y.top,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506143973735538689
22-03-2022 05:41,pingineer_jp,url,https://etc-meisaig.jp.voviunb.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506143973735538689
22-03-2022 05:41,pingineer_jp,url,http://etc-meisai.jp.zzaasilo.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506143973735538689
22-03-2022 05:42,ecarlesi,url,https://mainportal.net/,['#phishing'],https://twitter.com/ecarlesi/status/1506144151762575361
22-03-2022 05:45,AP_Zenmashi,url,https://uyghf.g8umvzjm.cn,['#phishing'],https://twitter.com/AP_Zenmashi/status/1506145002463715330
22-03-2022 05:49,AP_Zenmashi,ip,192.161.165.4,['#phishing'],https://twitter.com/AP_Zenmashi/status/1506145959361019905
22-03-2022 05:49,AP_Zenmashi,url,https://sofbank.vnkm.info,['#phishing'],https://twitter.com/AP_Zenmashi/status/1506145959361019905
22-03-2022 06:00,HeliosCert,sha256,f03f9cdaca57b9230f608f729a2751dc61198b74313b3a746255d31140dcac88,['#malware'],https://twitter.com/HeliosCert/status/1506148683917766656
22-03-2022 06:00,HeliosCert,ip,14.191.139.168,['#malware'],https://twitter.com/HeliosCert/status/1506148683917766656
22-03-2022 06:02,pingineer_jp,url,http://www.mobiliesnisa.com.aibimi.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506149417883418624
22-03-2022 06:02,pingineer_jp,url,https://www.mobilesuica.com.ngjyur.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506149417883418624
22-03-2022 06:02,pingineer_jp,url,https://www.mobiliesnica.com.cfwaq.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506149417883418624
22-03-2022 06:03,pingineer_jp,url,https://www.mobiliesnica.com.yxpxx.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506149592932691968
22-03-2022 06:04,pingineer_jp,url,https://www.mobiliesnisa.com.aibimi.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506149689317797890
22-03-2022 06:04,pingineer_jp,url,https://www.mobiliesuica.com.hihohu.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506149689317797890
22-03-2022 06:04,pingineer_jp,url,https://www.mobiliesuica.com.dufybg.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506149689317797890
22-03-2022 06:04,pingineer_jp,url,https://www.mobiliesuisa.com.iuqou.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506149740949676032
22-03-2022 06:04,pingineer_jp,url,https://www.mobiliesuisa.com.svigct.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506149740949676032
22-03-2022 06:05,ecarlesi,url,https://aqui-facilidade2via.online,['#phishing'],https://twitter.com/ecarlesi/status/1506150162418348034
22-03-2022 06:09,pingineer_jp,url,http://eki.1hnxs0ms.cn,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506150961668304896
22-03-2022 06:09,pingineer_jp,url,https://aton.eeki.xyz,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506150961668304896
22-03-2022 06:09,pingineer_jp,url,https://eki-net.com.del4iwgi.cn,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506150961668304896
22-03-2022 06:09,pingineer_jp,url,https://eki-net.jp.x76q1.cn,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506151048406528003
22-03-2022 06:09,pingineer_jp,url,https://eki-net.jp.91hca.cn,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506151048406528003
22-03-2022 06:09,pingineer_jp,url,https://eki-net.jp.j1g8g.cn,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506151048406528003
22-03-2022 06:09,pingineer_jp,url,https://www.eki-net-mebmers.vlhfaik.cn/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506151092471701504
22-03-2022 06:09,pingineer_jp,url,https://www.eki-net-mebmers.tbwqarz.cn/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506151092471701504
22-03-2022 06:09,pingineer_jp,url,https://www.eki-net.mebmers.ae2tg6e.ooyqvue.cn/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506151136700821505
22-03-2022 06:09,pingineer_jp,url,https://www.eki-net.mebmer.ae2tg6e.uwxzpay.cn/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506151136700821505
22-03-2022 06:09,pingineer_jp,url,https://www.jr-ekionjp.tk/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506151179419799555
22-03-2022 06:09,pingineer_jp,url,https://www.ekioijp.tk/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506151179419799555
22-03-2022 06:10,HeliosCert,sha256,68b5fe71d1fab0905cebea7fa33bbda72aed3f42a4aeaa0539f4c910596c9347,['#malware'],https://twitter.com/HeliosCert/status/1506151193864724486
22-03-2022 06:14,PhishStats,ip,54.254.36.123,['#phishing'],https://twitter.com/PhishStats/status/1506152311496003584
22-03-2022 06:14,PhishStats,url,http://marbirahimemuncak.co.vu/,['#phishing'],https://twitter.com/PhishStats/status/1506152311496003584
22-03-2022 06:16,AP_Zenmashi,url,https://joynviscom.com.cn,['#phishing'],https://twitter.com/AP_Zenmashi/status/1506152701419134977
22-03-2022 06:17,AP_Zenmashi,url,https://alko-nsk154.site,['#phishing'],https://twitter.com/AP_Zenmashi/status/1506152974070222850
22-03-2022 06:17,AP_Zenmashi,ip,91.204.226.173,['#phishing'],https://twitter.com/AP_Zenmashi/status/1506152974070222850
22-03-2022 06:27,pingineer_jp,url,http://kjkhu.a1gw0es37.cn,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506155699692503040
22-03-2022 06:27,pingineer_jp,url,https://azsagao.cn,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506155699692503040
22-03-2022 06:27,pingineer_jp,url,https://jzwpcfw.cn,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506155699692503040
22-03-2022 06:30,pingineer_jp,url,https://www.smbc2-vpass.xyz/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506156275918585859
22-03-2022 06:30,pingineer_jp,url,https://www.smbc-card.com.cchssw.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506156275918585859
22-03-2022 06:30,pingineer_jp,url,https://www.xlt8090.com.cn,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506156315122749445
22-03-2022 06:30,pingineer_jp,url,https://www.snbo-cord.0898yi.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506156315122749445
22-03-2022 06:30,pingineer_jp,url,https://www.snbo-cord.81opo.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506156315122749445
22-03-2022 06:31,pingineer_jp,url,https://ts3.msucisyeois.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506156664583778308
22-03-2022 06:38,pingineer_jp,url,https://user-rakuten.1ssl00.xyz/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506158439692906498
22-03-2022 06:38,pingineer_jp,url,http://axuavs.cf,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506158439692906498
22-03-2022 06:38,pingineer_jp,url,http://shofuquqikdsa.shop,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506158439692906498
22-03-2022 06:38,pingineer_jp,url,https://rakuten.co.jp.rrakkuttenvip.xyz/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506158439692906498
22-03-2022 06:39,pingineer_jp,url,http://www.rakuten-card.co.jp.vrxwt.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506158660200038408
22-03-2022 06:39,pingineer_jp,url,https://rakuten-card.co.jp.qdgdp.com,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506158660200038408
22-03-2022 06:39,pingineer_jp,url,https://rakuten-card.co.jp.neuycr.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506158660200038408
22-03-2022 06:39,pingineer_jp,url,https://www.rakuten-card.co.jp.neuycr.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506158660200038408
22-03-2022 06:41,pingineer_jp,url,https://jp.au.kdda.diantx.cn,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506159062232481793
22-03-2022 06:41,pingineer_jp,url,https://www.login.kddi-au.com.hcvcqke.cn,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506159062232481793
22-03-2022 06:43,pingineer_jp,url,https://www.eki-net.com.kziczqi.cn/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506159659518132226
22-03-2022 06:46,pingineer_jp,url,https://aeon.jp.co.doc79.com,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506160337191858176
22-03-2022 06:46,pingineer_jp,url,https://aeon.jp.co.doc67.com,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506160337191858176
22-03-2022 06:46,pingineer_jp,url,https://internetkoukoku.blogspot.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506160337191858176
22-03-2022 06:50,pingineer_jp,url,https://www.myjeaoecb.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506161341496958979
22-03-2022 06:50,pingineer_jp,url,https://www.myjesoeb.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506161341496958979
22-03-2022 06:50,pingineer_jp,url,https://www.myjesaesb.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506161341496958979
22-03-2022 06:50,pingineer_jp,url,https://www.jcb.teqntnq.cn/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506161341496958979
22-03-2022 06:50,pingineer_jp,url,https://www.myjesoosb.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506161401878163456
22-03-2022 06:50,pingineer_jp,url,https://www.myjesoecb.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506161401878163456
22-03-2022 06:50,pingineer_jp,url,https://www.myjesossb.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506161401878163456
22-03-2022 06:50,pingineer_jp,url,https://www.myjesoeob.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506161401878163456
22-03-2022 06:53,pingineer_jp,url,https://www.vieesos.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506162057468846080
22-03-2022 06:53,pingineer_jp,url,https://www.viaesoc.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506162057468846080
22-03-2022 06:53,pingineer_jp,url,https://www.visesen.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506162057468846080
22-03-2022 06:55,ecarlesi,url,http://appieme.net,['#phishing'],https://twitter.com/ecarlesi/status/1506162673259585538
22-03-2022 06:56,pingineer_jp,url,https://americanexpress.kokorowave.com/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506162918488145920
22-03-2022 06:56,pingineer_jp,url,https://american-card-login.jp/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506162918488145920
22-03-2022 06:56,pingineer_jp,url,https://accoun-login.cc/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506162918488145920
22-03-2022 06:59,pingineer_jp,url,https://www.pocktecards.co.jp.oygkwgh.cn/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506163696317640704
22-03-2022 06:59,pingineer_jp,url,https://www.pocktecards.co.jp.znqmenp.cn/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506163696317640704
22-03-2022 07:04,pingineer_jp,url,https://wandering-lake-ecc0.sofisij584.workers.dev,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506164956945068032
22-03-2022 07:06,ecarlesi,url,https://lakepatric.buzz/invoice.doc.secured.pdf.zip,['#phishing'],https://twitter.com/ecarlesi/status/1506165432117567488
22-03-2022 07:06,pingineer_jp,url,https://www.jmsyjsh.com.cn/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506165478758416391
22-03-2022 07:07,ecarlesi,url,https://lakepatric.buzz/office365newupdate.zip,['#phishing'],https://twitter.com/ecarlesi/status/1506165598102990848
22-03-2022 07:08,pingineer_jp,url,https://choke.hxx1209.cn/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166030703677442
22-03-2022 07:08,pingineer_jp,url,https://rail.wxgfu.cn/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166030703677442
22-03-2022 07:08,pingineer_jp,url,https://selfish.qiaq.com.cn/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166030703677442
22-03-2022 07:08,pingineer_jp,url,https://rail.duyo-leisure.cn/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166030703677442
22-03-2022 07:08,pingineer_jp,url,https://rail.u4r3k.cn/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166030703677442
22-03-2022 07:09,ecarlesi,url,https://mtco.live,['#phishing'],https://twitter.com/ecarlesi/status/1506166180138176514
22-03-2022 07:10,pingineer_jp,url,https://www.maceoer.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166292675698688
22-03-2022 07:10,HeliosCert,ip,36.72.99.89,['#malware'],https://twitter.com/HeliosCert/status/1506166294890135557
22-03-2022 07:10,HeliosCert,sha256,a4b97fd561d49eb3a43fcb259c5352840254a188e73d5d75768ad3bafa9fa58f,['#malware'],https://twitter.com/HeliosCert/status/1506166294890135557
22-03-2022 07:10,pingineer_jp,url,https://selfish.tingxi1.cn/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166292675698688
22-03-2022 07:10,pingineer_jp,url,https://www.maceoeir.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166292675698688
22-03-2022 07:10,pingineer_jp,url,https://www.macaaesir.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166292675698688
22-03-2022 07:10,pingineer_jp,url,https://www.macosir.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166343569403904
22-03-2022 07:10,pingineer_jp,url,https://www.macsseir.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166343569403904
22-03-2022 07:10,pingineer_jp,url,https://www.macoir.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166343569403904
22-03-2022 07:10,pingineer_jp,url,https://www.macssir.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166343569403904
22-03-2022 07:10,pingineer_jp,url,https://www.maceoesir.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166343569403904
22-03-2022 07:10,pingineer_jp,url,https://www.macszsir.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166387601186819
22-03-2022 07:10,pingineer_jp,url,https://www.mcccir.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166387601186819
22-03-2022 07:10,pingineer_jp,url,https://www.macszir.icu/,"['#phishing', '#scam']",https://twitter.com/pingineer_jp/status/1506166387601186819
